produto_id,codigo_barras,descricao,preco,preco_promocional,preco_original,disponivel,em_oferta,unidade_sigla,imagem,sku,codigo_erp,classificacao_mercadologica_id
5,7896006779643,Bisc. Arroz Camil 90g Chia E L,8.99,,8.99,True,False,CX,da94af6e-f09a-4c75-b2a3-b5145e0ad547.jpg,FF-00005,157185,53
4,7896098904077,Alvejante Ype Gel 462ml Roupas,10.15,,10.15,True,False,UN,583d415c-6dd2-40ba-a9f1-f65bf5afb7a3.jpg,FF-00004,171754,32
14,7899970404047,Choc. Hershey S 77g Cookies Cr,7.99,7.99,8.49,True,True,UN,ed067232-56ef-479b-8629-04da65be1b35.jpg,FF-0000E,157613,49
16,7894650012734,Odoriz. Glade Gel 70g Lavanda,14.80,,14.80,True,False,CX,f6450651-04db-4d9d-bcec-2ec8f680fa43.jpg,FF-00010,109888,88
15,7891962069043,Bisc. Wafer Bauducco 80g Choco,9.99,,9.99,True,False,UN,c8219e90-475b-458a-b374-af492794583f.jpg,FF-0000F,164495,52
18,7898920222052,Azeitona Palistinha Verde 80g,3.79,,3.79,True,False,CX,0af37084-8306-45c9-a654-491c82e3619f.jpg,FF-00012,148465,43
17,7896006779513,Bisc. Arroz Camil 90g Integral,8.99,,8.99,True,False,CX,0ca1bef7-d24e-4c5e-8f73-af2d95a015e0.jpg,FF-00011,157184,53
22,7894904285570,Empanado Filezinho Seara 400g,13.98,13.98,21.89,True,True,CX,c6994bee-a4f1-4a9b-8182-214725aef9b5.jpg,FF-00016,154633,94
21,148472,Caldo Knorr 152g Galinha,8.49,,8.49,True,False,CX,8ec1d349-5de2-46fa-a28b-c11c68f7386d.jpg,FF-00015,148472,209
23,7896051166412,Beb. Lactea Itambe Whey 250g C,7.99,,7.99,True,False,UN,b1eea47f-73d1-4215-90ad-41849b814afb.jpg,FF-00017,154149,237
31,7891025124269,Beb. Lactea Yopro 15g 250ml Ca,10.90,,10.90,True,False,UN,c1545b1e-2fe6-43cb-9ce2-234885817bc1.jpg,FF-0001F,154169,237
27,7899970402838,Choc. Hershey S 82g Meio Amarg,7.99,7.99,8.49,True,True,UN,6320fc2f-ea08-4f56-a774-e7dac94b71be.jpg,FF-0001B,154778,49
25,7896051166382,Beb. Lactea Itambe Whey 250g B,7.99,,7.99,True,False,UN,3db514d9-31f6-418b-b371-021e95828b17.jpg,FF-00019,154150,237
29,7894904285587,Empanado Milanesa Seara 400g,21.90,,21.90,True,False,CX,1be6df28-46a9-409d-a7b8-c5a4bb5be4f2.jpg,FF-0001D,154638,94
28,7899970404009,Choc. Hershey S 77g Ovomaltine,7.99,7.99,8.49,True,True,UN,68384c97-a13a-432c-ab79-8377bb2459e5.jpg,FF-0001C,154779,49
34,5497,Carne Seca Kg Lagarto Embalado,74.90,,74.90,True,False,KG,7cb550e3-8723-4874-831a-eb8cffc0d0f9.jpg,FF-00022,5497,44
33,7891025124252,Beb. Lactea Yopro 15g 250ml Ca,10.90,,10.90,True,False,UN,a9052265-35e6-4dd1-b3c3-dc1eba19b318.jpg,FF-00021,154170,237
41,5592,Pizza Royal Kg Bacon,54.90,,54.90,True,False,KG,a5ad1f9e-4da8-4fd2-a6ed-bb27de04bf57.jpg,FF-00029,5592,225
40,5579,Pizza Royal Kg Cheddar,59.99,,59.99,True,False,KG,d7d53a17-a570-42ea-9fb4-0a876316d7b4.jpg,FF-00028,5579,225
38,5555,Pizza Royal Kg Portuguesa,49.90,,49.90,True,False,KG,b98f70a7-209a-4fae-b7b4-a12ea131c280.jpg,FF-00026,5555,225
44,5711,Pizza Royal Kg Quatro Queijos,69.90,,69.90,True,False,KG,,FF-0002C,5711,225
46,5769,Mortadela Seara Gourmet 100g Bandeja,3.00,,3.00,True,False,KG,2d6a584e-2d20-4064-8e3a-595944695608.jpg,FF-0002E,5769,158
45,5768,Mortadela Seara Gourmet Balcão,1.60,1.60,3.00,False,True,KG,f9c89eed-1a84-4173-9a9a-fcb915b770a9.jpg,FF-0002D,5768,158
49,5925,Mortadela Sadia 100g Balcão,2.50,,2.50,True,False,KG,2c416299-1fa6-40cf-b875-9a899a353e63.jpg,FF-00031,5925,158
48,5906,Queijo Polenghi Kg Cheddar Ban,119.90,,119.90,True,False,KG,5e47766b-88a9-43ac-a18d-615c3fda3452.jpg,FF-00030,5906,186
47,5885,Mortadela Perdigao 100g Ouro Bandeja,3.00,,3.00,True,False,KG,774757af-b45d-426c-b46b-4447d920c2db.jpg,FF-0002F,5885,158
50,5929,Presunto Sadia Kg S/gordura Ba,4.99,,4.99,True,False,KG,f729c9a7-b66d-4f84-bc35-d6d86c9d03aa.jpg,FF-00032,5929,158
56,6515,Peito Frango Sadia Kg Defumado,45.90,,45.90,True,False,KG,82b4dc71-065c-49cf-aef5-f2c8b75e7abe.jpg,FF-00038,6515,158
57,6516,Peito Frango Sadia 100g Bandeja,4.99,,4.99,True,False,KG,45860452-efce-4ce0-92d6-ce0b029283ef.jpg,FF-00039,6516,158
60,6845,Salsicha Wilson Kg Bandeja,12.90,,12.90,True,False,KG,b8553d04-1462-4bc5-86c0-e04c6b40349d.jpg,FF-0003C,6845,197
55,6344,Lombo Canadense Seara Kg Compr,69.90,,69.90,True,False,KG,82da12fa-3fa2-47cc-9de1-3c6abc0dcc25.jpg,FF-00037,6344,158
58,97899638323294,Carne Bov. Bife Chorizo Bassi,69.90,,69.90,True,False,KG,9af4ccbd-4e8c-4d6b-8581-a31257aed41d.jpg,FF-0003A,6567,61
61,6874,Queijo Provolone Kg Peca,99.99,,99.99,True,False,KG,1f6f9b7a-9916-4129-b5ef-597ec9631c68.jpg,FF-0003D,6874,186
65,7158,Ling. Calabresa Seara Kg,26.90,,26.90,True,False,KG,ad67e856-cc90-4f16-bf47-7522693f286f.jpg,FF-00041,7158,44
74,455,Conserva Pimenta Biquinho Kg,59.90,,59.90,True,False,KG,741df4e6-9394-43c3-a648-e68aaac768c9.jpg,FF-0004A,455,209
69,8006,Alho Frito Granulado Granel,6.59,,6.59,False,False,KG,a26fd6a6-b78d-4fbf-8f1f-fa588938b4c3.jpg,FF-00045,8006,115
85,8701,Azeitona Azapa Kg 90/110 (15kg,89.90,,89.90,True,False,KG,bcf113dd-df1d-461d-b3a2-42973996e653.jpg,FF-00055,8701,43
84,8691,Avela S/casca Kg Crua,199.90,,199.90,True,False,KG,380886fc-a588-405c-b5b1-591b87cfb8e9.jpg,FF-00054,8691,115
81,8455,Castanha Para Kg Quebrada,229.90,,229.90,True,False,KG,751b2046-bbe6-46c1-bb1c-75ec51cc5e20.jpg,FF-00051,8455,115
82,8488,Queijo Muzzarela Kg Compra,333.00,,333.00,True,False,KG,,FF-00052,8488,2
80,8453,Amendoa Defumada Kg Sc Casca,159.90,,159.90,True,False,KG,54f43696-c49d-4017-b033-65227cbe730f.jpg,FF-00050,8453,115
86,8986,Mortadela Sadia Kg Defumada Ba,2.50,,2.50,False,False,KG,802254a2-4cdb-4716-9251-779cb46f819a.jpg,FF-00056,8986,158
87,8992,Amendoim Croc. Kg Salsa E Cebo,32.90,,32.90,True,False,KG,23224b34-e0f0-4a47-8edb-7169a42fd2bc.jpg,FF-00057,8992,179
90,9189,Amendoim Doce Kg Embalado,45.90,,45.90,True,False,KG,ffd42ac9-5738-463e-bbdd-9cc27eaf79ee.jpg,FF-0005A,9189,179
91,14515,Ling. Pura Rica Kg Mineirinha,39.90,,39.90,True,False,KG,092a662f-0fbc-4a53-a3d9-8365604776ed.jpg,FF-0005B,14515,137
92,9194,Amendoim Croc. Kg Churrasco Em,39.90,,39.90,True,False,KG,ff174dc3-845d-43d0-b11b-ba1fc4ea94fe.jpg,FF-0005C,9194,179
95,9216,Castanha Para Kg Embalada,259.90,,259.90,True,False,KG,a695164e-998e-4c14-a723-dea9bb06076c.jpg,FF-0005F,9216,115
103,9226,Conserva Cogumelo Kg Fatiado P,89.90,,89.90,True,False,KG,3ac08b58-6927-4085-a772-26a05c1acb3b.jpg,FF-00067,9226,96
101,14684,Ling. Calabresa Reta Perdigao,27.99,,27.99,True,False,KG,2c4e65c2-fbd1-47b4-8366-1f1db7b24084.jpg,FF-00065,14684,44
99,9220,Cond. Pimenta Calabresa Flocos 100g,3.99,,3.99,True,False,KG,7620c4c2-ad67-413a-b5c5-d0e92cacf058.jpg,FF-00063,9220,77
105,9227,Conserva Cogumelo Kg Inteiro P,99.90,,99.90,True,False,KG,08bfcd92-0b4d-4849-a0c4-2964a0c452e1.jpg,FF-00069,9227,96
119,9326,Assa Facil Sadia Kg Pernil Sui,52.90,,52.90,True,False,KG,6f57f08b-3cc4-4905-96ec-cc28333d810f.jpg,FF-00077,9326,63
129,9596,Pizza Royal Kg Bacon/calabresa,49.90,,49.90,True,False,KG,09e80f1f-5d97-497a-aec1-cb48495df0b9.jpg,FF-00081,9596,225
130,9597,Pizza Royal Kg Frango/catupiry,54.90,,54.90,False,False,KG,e945c595-76e1-458a-a97f-13a8f90c4139.jpg,FF-00082,9597,225
128,9594,Pizza Royal Kg Marguerita,59.90,,59.90,True,False,KG,a0a4bc6e-d70b-4e80-823d-5ac9a56bd614.jpg,FF-00080,9594,225
138,9755,Carne Sui. Picanha Apreciatta,45.90,,45.90,True,False,KG,fccd54c0-4b76-44cf-a576-3af8a27d0c73.jpg,FF-0008A,9755,63
140,9756,Carne Sui. Barriga Apreciatta,39.90,,39.90,True,False,KG,f752f4d8-0815-4262-8192-b0a786c51af6.jpg,FF-0008C,9756,63
141,9757,Carne Sui. Costelinha Apreciat,29.90,29.90,35.90,True,True,KG,6ba7067e-2445-42a6-921b-f030f660eb09.jpg,FF-0008D,9757,63
145,9767,Queijo Gouda Vigor Kg Peca,175.90,,175.90,True,False,KG,61201f42-9dc0-4e4e-9859-2ae49418974b.jpg,FF-00091,9767,186
143,9758,Carne Sui. Alcatra Carne Sui.,34.90,,34.90,True,False,KG,a96d3e2a-2833-477a-ab1d-be2113d25b39.jpg,FF-0008F,9758,63
147,9839,Queijo Minas Padrao Verde Camp,94.90,,94.90,True,False,KG,62fb8b53-6421-4baa-baba-8be963d5e72c.jpg,FF-00093,9839,186
151,9902,Galeto Sadia Kg Congelado,21.99,,21.99,True,False,KG,fca0620c-c5fa-49a1-8676-c0164b2e226b.jpg,FF-00097,9902,39
150,9898,Salame Seara Kg Italiano Peq.,115.90,,115.90,True,False,KG,12c6f6bd-cca8-4e4e-97df-78ac4965d990.jpg,FF-00096,9898,158
146,9804,Ovos Codorna Kg Conserva,24.95,,24.95,True,False,KG,5e18b872-5ec9-4ab2-ada3-f333b9120a62.jpg,FF-00092,9804,163
153,9994,Presunto Imperio Balcao,2.49,,2.49,True,False,KG,265f21cc-b49b-4b98-bf03-20edccaabe60.jpg,FF-00099,9994,158
157,1005,Pert. Garganta Salgada Kg Comp,16.90,,16.90,True,False,KG,525d33a9-a770-40aa-870d-b74a99f066ff.jpg,FF-0009D,1005,44
152,9990,Salsicha Perdigao Kg Bandeja,15.90,,15.90,True,False,KG,9aacea3c-e1d8-4736-a4cc-d0e08415b60d.jpg,FF-00098,9990,197
159,10237,Tempero Lemon Pepper Granel,3.99,,3.99,True,False,KG,ce000f8c-a1f5-4bb3-9670-dbf53c477515.jpg,FF-0009F,10237,115
156,1002,Pert. Orelha Mascara Salgada K,17.90,,17.90,True,False,KG,a6cb37eb-4741-460f-aeb4-7dbebe20583f.jpg,FF-0009C,1002,44
158,1006,Pert. Rabo Salgado Kg Compra,27.90,,27.90,True,False,KG,855351f0-7913-4104-a8b2-1144d743c263.jpg,FF-0009E,1006,44
163,10243,Cond. Cheiro Verde Kg (5kg),55.90,,55.90,True,False,KG,9512243a-dfe3-4e42-808c-1c90aa3e8e5b.jpg,FF-000A3,10243,115
161,1015,Frutas Cristalizadas Kg Embala,39.90,,39.90,True,False,KG,2fea0556-520a-4df2-bffe-cae50c8ec698.jpg,FF-000A1,1015,115
164,10244,Tempero Chilli Kg,38.90,,38.90,True,False,KG,d3426990-66cb-4224-9a9f-f1fcba9044fe.jpg,FF-000A4,10244,115
167,10250,Cond. Ervas Finas Kg (5kg),49.90,,49.90,True,False,KG,d4ca9c7e-423b-46d5-a0fe-f660ab1b75ff.jpg,FF-000A7,10250,115
168,10259,Cond. Paprica Doce Kg,24.90,,24.90,True,False,KG,791f2e15-346e-445c-8287-e561fa0b71f7.jpg,FF-000A8,10259,115
170,10269,Tempero Baiano Especial Kg,26.90,,26.90,True,False,KG,352fe0eb-82b5-4284-b977-4e810605da93.jpg,FF-000AA,10269,115
166,10248,Cond. Creme Cebola Kg,25.90,,25.90,True,False,KG,8b092864-b13a-4a3d-a5e2-ad0530b9da9e.jpg,FF-000A6,10248,115
165,1049,Ameixa Seca Kg C/ Caroco 110/1,49.90,,49.90,True,False,KG,44760de2-5c21-426c-988e-1720e634e7b2.jpg,FF-000A5,1049,115
172,10286,Farelo De Aveia Kg,18.99,,18.99,True,False,KG,d3c21830-3a8b-44a8-86fa-fd35114bf2fc.jpg,FF-000AC,10286,115
169,10261,Cond. Paprica Picante Kg,27.90,,27.90,True,False,KG,f3ad8e56-1dee-4c50-9e44-52945d9e5f89.jpg,FF-000A9,10261,115
173,1050,Conserva Cereja Em Calda Kg (2,129.90,,129.90,True,False,KG,cb30981e-0ac2-4eb7-9b6d-8bd9c0c9fc59.jpg,FF-000AD,1050,96
171,10270,Tempero Do Chef Kg,45.90,,45.90,True,False,KG,997917c1-dc31-433e-ae8b-365855a3bc03.jpg,FF-000AB,10270,115
174,1051,Azeitona Verde Kg C/caroco 20/,39.90,,39.90,True,False,KG,b5064103-51d3-4c94-824a-7f0280663668.jpg,FF-000AE,1051,43
179,10503,Amendoa Defumada 100g Pote,16.99,,16.99,True,False,KG,4bee1a40-55ec-4a5c-b314-b3698a0a5f07.jpg,FF-000B3,10503,115
177,1061,Conserva Cogumelo Kg Inteiro (,89.90,,89.90,True,False,KG,98810eb7-6d8d-4358-91a6-ff878fc02624.jpg,FF-000B1,1061,96
175,1052,Azeitona Verde Kg Recheada,89.90,,89.90,True,False,KG,b7ed1b78-cdb5-48cf-b0dd-eefd97cbc4f8.jpg,FF-000AF,1052,43
185,10521,Bicarbonato Sodio Kg Pote,32.90,,32.90,True,False,KG,8273c698-0a8b-4075-8464-a0e129155a2f.jpg,FF-000B9,10521,115
184,1063,Queijo Parmesao Serra Nova Kg,10.99,,10.99,True,False,KG,bf2673bf-d8e6-4e90-ae25-055dd1088833.jpg,FF-000B8,1063,186
176,1053,Azeitona Verde Kg S/caroco,79.90,,79.90,True,False,KG,86285a21-ad02-401a-9740-6080602cf077.jpg,FF-000B0,1053,43
188,10531,Cond. Ervas Finas Kg Pote,59.90,,59.90,True,False,KG,0908e02f-42f1-482d-86e2-98eb5311bc73.jpg,FF-000BC,10531,77
186,1064,Salsicha Sadia Kg Hot Dog,10.89,10.89,13.99,True,True,KG,88acf276-0585-4272-8490-86d1343fe5c6.jpg,FF-000BA,1064,197
192,1072,Presunto Sadia S/gordura Balcao,2.99,2.99,3.99,False,True,KG,f866f50a-b13d-46eb-a29c-bb3cf6391d6d.jpg,FF-000C0,1072,158
194,1082,Cond. Coloral Kg,19.90,,19.90,True,False,KG,53afbbcc-aaa3-4263-95c6-d6759acfa18d.jpg,FF-000C2,1082,115
198,1083,Cond. Louro Folha Kg (10),79.90,,79.90,False,False,KG,928d91e3-27a5-4264-997c-f96271424931.jpg,FF-000C6,1083,115
199,10609,Ling. Calabresa Imperio Kg,19.90,,19.90,True,False,KG,37acc5bd-d37f-4e09-8bab-ad4afdd1d951.jpg,FF-000C7,10609,44
193,1075,Queijo Prato Kg Balcao,6.99,,6.99,True,False,KG,967d6999-cd7b-45e9-9031-13e3faff6534.jpg,FF-000C1,1075,186
200,1085,Bicarbonato Sodio Kg,28.90,,28.90,True,False,KG,55505643-06dc-4227-80c5-d5f9c6ea5e11.jpg,FF-000C8,1085,115
202,1098,Peito Frango Kg Envelopado,12.90,12.90,16.90,True,True,KG,193cf06b-903e-4f30-90dd-f15178e7eae3.jpg,FF-000CA,1098,40
201,1096,Figado Frango Kg Pacote,5.99,,5.99,True,False,KG,cdc93673-1437-4a43-aa16-02024f619187.jpg,FF-000C9,1096,39
203,10677,Queijo Gorgonzola Sao Vicente,99.90,99.90,119.90,True,True,KG,c2d6dd56-a2b8-423d-8d3b-871789457f84.jpg,FF-000CB,10677,186
204,1108,Miudo Bov. Lingua Kg,13.90,,13.90,True,False,KG,2e7861c9-398d-45be-ba09-580eeac9d0c6.jpg,FF-000CC,1108,61
210,1112,Miudo Bov. Rabada Kg,25.90,,25.90,True,False,KG,16d2fa3c-061e-4d39-8455-6176770f2278.jpg,FF-000D2,1112,61
211,1115,Miudo Bov. Bucho Kg,14.90,,14.90,True,False,KG,a0c3ff11-a25e-471a-9fe7-7466c43b714e.jpg,FF-000D3,1115,61
212,1170,Pert. Pe Salgado Kg Embalado,27.90,,27.90,True,False,KG,5514a31e-464a-460a-a9e8-b9eb70203775.jpg,FF-000D4,1170,44
213,10865,Pizza Royal Kg Brotinho Brigad,59.90,,59.90,True,False,KG,,FF-000D5,10865,225
222,1242,Bacon Rezende Kg,46.90,,46.90,True,False,KG,6593fdaa-8b47-4a4d-8e2a-811c4d318ca2.jpg,FF-000DE,1242,44
227,11189,Pizza Royal Kg Provolone,54.99,,54.99,True,False,KG,a9122cc5-d643-49cb-b4ea-0b77307872f1.jpg,FF-000E3,11189,225
228,1268,Ling. Mista Fina Perdigao Kg E,34.90,,34.90,True,False,KG,3040bd19-a46b-4598-aeb9-f1e2be17c947.jpg,FF-000E4,1268,44
234,11291,Pizza Royal Kg Presunto C/ Bac,57.99,,57.99,True,False,KG,,FF-000EA,11291,225
241,1911,Drumette Frango Kg Envelopado,11.90,11.90,13.90,False,True,KG,5ee73293-4511-46e7-bcf0-f39f65d26ebe.jpg,FF-000F1,1911,39
244,13606,Carne Bov. Contrafile Friboi K,52.90,,52.90,True,False,KG,e800ab98-fad8-4aaa-9260-92d16fa32f86.jpg,FF-000F4,13606,61
245,4642,Aveia Flocos Finos Kg (25kg),18.69,,18.69,True,False,KG,8f01f027-179c-45de-812e-847e69dab37b.jpg,FF-000F5,4642,115
247,4697,Tempero Vinagrete 100g,8.99,,8.99,True,False,KG,676ce490-5aff-413c-9100-65657969249b.jpg,FF-000F7,4697,115
248,4699,Cond. Paprica Defumada 100g,2.99,,2.99,True,False,KG,c94be8c8-0c57-4fe6-a0a4-874df4b9c618.jpg,FF-000F8,4699,115
250,4796,Acucar Demerara 100g,1.56,,1.56,True,False,KG,99e1f411-2d3b-4faa-97b3-85d8ac01bcf3.jpg,FF-000FA,4796,115
246,4696,Tempero Chimichurri C/ Pimenta,69.90,,69.90,True,False,KG,a253841f-1b20-4651-ac79-20089cbeebb0.jpg,FF-000F6,4696,115
259,5098,Ling. Mista Fina Sadia Kg,29.90,,29.90,True,False,KG,0b8b71f1-c785-46ec-a85f-89aba14f2a0b.jpg,FF-00103,5098,44
257,5007,Amendoim Croc. Kg Picante,32.90,,32.90,True,False,KG,f753acb2-1cb2-41de-af50-cd9ccf026b7f.jpg,FF-00101,5007,179
255,4971,Salame Sadia G Kg Bja,159.90,,159.90,True,False,KG,29c2e1d0-d2d0-4b91-bc25-4e9eca35adf4.jpg,FF-000FF,4971,158
263,5178,Coco Ralado Flocos S/acucar Kg,75.90,,75.90,True,False,KG,db45874d-8adf-465b-83ff-3b4dd688265c.jpg,FF-00107,5178,85
265,5181,Amendoa Laminada 100g,13.99,,13.99,True,False,KG,d35e8cba-adbb-4aa9-932a-3b594d181e99.jpg,FF-00109,5181,115
256,10000049992,Cond. Curry Kg,39.99,,39.99,True,False,KG,f308bf39-45e7-437b-aac5-7f2e2bd24439.jpg,FF-00100,4999,115
266,5186,Ave Supreme Sadia Kg,14.90,,14.90,True,False,KG,194dd806-4489-415f-b080-9f0133dc5b42.jpg,FF-0010A,5186,224
269,47891515963734,Chester Perdigao Kg Assa Facil,35.98,,35.98,True,False,KG,491dc9a9-0da2-4773-bfc0-98ec66bd532e.jpg,FF-0010D,5207,224
261,5110,Frango Caipira Nho Bento Kg,23.99,,23.99,True,False,KG,b4c905ee-0d5d-43c6-9ca9-47178364e43c.jpg,FF-00105,5110,39
268,7893000528093,Lombo Sadia Kg Natalino,38.48,,38.48,True,False,KG,78ba2465-3c32-4832-b029-a8f3c9847032.jpg,FF-0010C,5194,224
272,17898563210130,Coxa Sobrecoxa Kg C/dorso Pct,5.95,5.95,9.90,True,True,KG,7403c801-92f2-4505-a16e-fd92a08f020a.jpg,FF-00110,5334,39
270,5211,Chester Perdigao Kg Desossado,37.48,,37.48,True,False,KG,5448c5b7-271d-470a-a789-709ba027eccf.jpg,FF-0010E,5211,224
275,4572,Peito Peru Seara Kg Balcao,6.99,,6.99,True,False,KG,3e5b24c0-5213-4af3-bae3-f059606230ef.jpg,FF-00113,4572,158
274,4558,Bacon Rezende Kg Peca,46.90,,46.90,True,False,KG,0c570d68-cb9c-4dec-9a7e-137be5ba66be.jpg,FF-00112,4558,44
273,5447,Oregano Em Flocos 100g,6.59,,6.59,True,False,KG,2047b1b6-a8a1-44b2-9cf9-6b744fb5316e.jpg,FF-00111,5447,115
277,4620,Acucar Mascavo Kg (25),17.99,,17.99,True,False,KG,00393d3e-f23d-49b7-a90c-706d84b2d2ff.jpg,FF-00115,4620,115
276,4573,Peito Peru Seara Kg Peca,65.90,,65.90,True,False,KG,9343de33-ebaa-4671-b5e9-9060c53251ab.jpg,FF-00114,4573,158
271,5212,Chester Perdigao Kg Azeite Erv,19.98,,19.98,True,False,KG,189d7c40-e7de-4dcb-9bc8-1b2f9285bfc4.jpg,FF-0010F,5212,224
278,4621,Amendoim Doce Kg,42.90,,42.90,True,False,KG,4cd178e8-2f6e-4c7f-b203-c21132b66302.jpg,FF-00116,4621,179
286,1301,Presunto Seara S/capa Balcao,3.99,,3.99,True,False,KG,855f5a93-067e-459c-abda-d7250786026b.jpg,FF-0011E,1301,158
288,1329,Ling. Calabresa Sadia Kg (salg,26.90,,26.90,True,False,KG,6b4ef7b0-d0ea-42da-adab-d9f07c910682.jpg,FF-00120,1329,44
289,1341,Pert. Ponta Costela Salgada Kg,24.90,,24.90,True,False,KG,59355c83-5f02-4af3-844c-c49be19829fa.jpg,FF-00121,1341,44
295,1398,Uva Passa Preta 100g,2.99,,2.99,True,False,KG,412822bf-20ce-406d-a869-f2522f54abe8.jpg,FF-00127,1398,115
291,11398,Tabua Redonda,57.99,,57.99,True,False,KG,,FF-00123,11398,2
290,1365,Ling. Portuguesa Perdigao Kg (,37.90,,37.90,True,False,KG,,FF-00122,1365,44
293,1370,Ling. Mista Fina Seara Kg (sal,29.90,,29.90,True,False,KG,e2937017-3f17-4df9-bff3-1ccb21f29e0f.jpg,FF-00125,1370,44
294,1375,Peito Peru Bolinha Sadia Kg Na,16.90,,16.90,True,False,KG,c0a59c1f-4a93-4f0e-8252-b460975a3d78.jpg,FF-00126,1375,224
297,1408,Ling. Calabresa Perdigao Embalada,14.95,,14.95,True,False,KG,8c45f4c3-01f0-49e6-962b-6914222a6829.jpg,FF-00129,1408,44
296,1399,Presunto Seara Kg S/capa Bande,45.90,,45.90,True,False,KG,5557de67-d69a-4fd3-859a-e7d46302a053.jpg,FF-00128,1399,158
300,11574,Ling. Pernil Perdigao Kg Bandeja,12.45,,12.45,True,False,KG,660289f3-0101-4b52-81d3-c5443feccb38.jpg,FF-0012C,11574,137
299,11573,Ling. Pernil Perdigao Kg Balcao,8.50,8.50,11.95,True,True,KG,5512b92b-7393-429e-ba59-397400d91740.jpg,FF-0012B,11573,137
304,11674,Carne Sui. Picanha Kg Do Chef,42.90,,42.90,True,False,KG,ea9c7fc0-f7e2-4d1d-b289-95f74838b340.jpg,FF-00130,11674,63
302,1443,Presunto Perdigao Kg Balcao,3.99,,3.99,False,False,KG,9412341c-e812-42e1-bedb-908cef404d26.jpg,FF-0012E,1443,158
303,1453,Salsichao Rica Kg,14.99,,14.99,True,False,KG,2b2c434c-5094-4993-9b9f-9f0a403e85b6.jpg,FF-0012F,1453,197
301,1412,Queijo Muzzarela Pedaço,19.95,,19.95,True,False,KG,02eb5eb0-c449-4d25-a36f-cc3b6307e058.jpg,FF-0012D,1412,186
306,11734,Espeto De Salsichao Rica Kg,16.90,,16.90,True,False,KG,98741840-7687-491f-beda-57f86974a743.jpg,FF-00132,11734,197
307,1479,Castanha Para Inteira 100g,24.99,,24.99,True,False,KG,71e709dc-0d46-47c2-add5-c1f6f170ff78.jpg,FF-00133,1479,115
312,11772,Tempero P/ Peixes 100g,2.79,,2.79,True,False,KG,ed20d771-7f61-4800-9e28-862426e0a2a0.jpg,FF-00138,11772,115
317,18007,Carne Sui. Bife Ancho Kg Do Ch,35.90,,35.90,True,False,KG,4ce81b3f-2c60-4edc-a443-0272b393b7f8.jpg,FF-0013D,18007,63
315,1483,Mortadela Perdigao Ouro Balcão,3.00,,3.00,True,False,KG,463be0c7-879b-4901-8b41-a64821b82a69.jpg,FF-0013B,1483,158
311,11771,Tempero P/ Churrasco 100g,2.69,,2.69,True,False,KG,bfac2ae0-6e26-439a-b60e-a336470c5169.jpg,FF-00137,11771,115
320,18023,Carne Sui. Picanha Sulita Kg G,34.90,,34.90,True,False,KG,a5a7a8b4-8ab8-4eb5-86e9-858c4ea36601.jpg,FF-00140,18023,63
321,18024,Carne Sui. Alcatra Sulita Kg T,35.90,,35.90,True,False,KG,1f73b808-7c2e-4c5e-aca7-4d6138fcbd5b.jpg,FF-00141,18024,63
316,11898,Ling. Calabresa Imperio Kg Emb,22.69,,22.69,True,False,KG,7eebc621-0a0d-4ff7-9ce1-501c7bf2c4b5.jpg,FF-0013C,11898,44
318,18008,Carne Sui. Costela Grill Kg Do,45.90,,45.90,True,False,KG,17b17ee5-3d59-4c57-8b22-04e63cc53a84.jpg,FF-0013E,18008,63
324,7908298042760,Avela C/casca 100g,3.69,,3.69,True,False,KG,0bfc72fa-3090-4cb6-86ad-203f51ac29e9.jpg,FF-00144,1515,115
323,1511,Salsicha Perdigao Kg Hot Dog,10.89,10.89,14.49,True,True,KG,92640b57-8590-40cc-a35a-8a9a55fdd10a.jpg,FF-00143,1511,197
319,18022,Carne Sui. File Costela Sulita,35.90,,35.90,True,False,KG,18df4274-b6b4-4a41-922c-10a455ccffff.jpg,FF-0013F,18022,63
327,65234,Mortadela Perdigao Ouro Kg Pec,29.99,,29.99,True,False,KG,9c0faca4-bd6f-41d2-9127-269eaae788d8.jpg,FF-00147,65234,158
326,1529,Chester Perdigao Kg,16.90,,16.90,True,False,KG,b98db7f5-766a-44f8-80d6-9825637db7d0.jpg,FF-00146,1529,224
329,12149,Mix De Azeitonas Kg,109.90,,109.90,True,False,KG,,FF-00149,12149,2
330,12186,Carne Bov. Bife Ancho Kg Arrob,49.90,49.90,53.90,True,True,KG,d11bad10-5d40-4817-b4e7-e1f581fb368d.jpg,FF-0014A,12186,61
325,12015,Bacon Sadia Em Cubos Kg,41.90,,41.90,True,False,KG,d22af535-9df5-4b36-a764-8ceef3a3e3d3.jpg,FF-00145,12015,44
331,1558,Ling. Paio Seara Kg (15),35.99,,35.99,True,False,KG,49896421-07d0-402b-b7f4-75876145e126.jpg,FF-0014B,1558,44
332,7894904009749,"Ling. Calabresa Seara 2,5kg",64.75,,64.75,True,False,KG,2012bbaf-7011-4144-832c-007069fb7f23.jpg,FF-0014C,65421,44
328,1555,Bacon Perdigao Kg Embalado,45.90,,45.90,True,False,KG,51096baa-f798-48cf-9f44-9db4586e75cb.jpg,FF-00148,1555,44
337,1588,Bacon Sadia Kg Granel,41.90,,41.90,True,False,KG,38afa9db-815a-4bea-af2e-3390928a980f.jpg,FF-00151,1588,44
